"Date","Price","Open","High","Low","Vol.","Change %"
"06/27/2002","703.70","713.91","714.90","703.13","2.90M","-1.43%"
"06/26/2002","713.90","720.52","720.52","713.41","4.82M","-1.04%"
"06/25/2002","721.40","719.74","722.24","719.61","4.52M","0.32%"
"06/21/2002","719.10","716.02","719.39","714.92","8.77M","0.42%"
"06/20/2002","716.10","714.94","717.03","711.13","7.69M","0.17%"
"06/19/2002","714.90","718.86","719.63","714.73","4.72M","-0.53%"
"06/18/2002","718.70","726.09","726.56","717.65","2.91M","-0.99%"
"06/17/2002","725.90","726.86","729.00","725.85","58.59M","-0.11%"
"06/14/2002","726.70","728.29","728.29","725.59","12.98M","-0.15%"
"06/13/2002","727.80","721.99","729.50","721.90","6.24M","0.96%"
"06/12/2002","720.90","722.63","723.36","719.49","3.81M","-0.28%"
"06/11/2002","722.90","731.46","733.94","722.65","2.81M","-1.58%"
"06/10/2002","734.50","731.79","734.52","728.55","6.39M","0.45%"
"06/07/2002","731.20","740.62","747.35","727.06","11.51M","-1.07%"
"06/06/2002","739.10","721.62","738.94","721.62","9.44M","2.72%"
"06/05/2002","719.50","702.24","719.56","702.24","8.83M","2.57%"
"06/04/2002","701.50","692.76","701.59","689.63","28.30M","1.21%"
"06/03/2002","693.10","685.07","693.43","685.07","8.51M","1.23%"
"05/31/2002","684.70","684.14","685.44","679.66","6.99M","0.22%"
"05/30/2002","683.20","685.12","686.64","680.80","4.50M","-0.28%"
"05/29/2002","685.10","683.65","693.53","678.29","7.54M","0.37%"
"05/28/2002","682.60","666.10","682.79","665.98","6.72M","2.54%"
"05/23/2002","665.70","658.70","668.79","658.70","5.57M","1.20%"
"05/22/2002","657.80","647.30","657.81","647.30","5.70M","1.64%"
"05/21/2002","647.20","642.95","647.16","642.95","4.05M","0.81%"
"05/20/2002","642.00","642.44","642.44","640.31","2.80M","-0.09%"
"05/17/2002","642.60","642.64","643.62","641.47","4.28M","0.00%"
"05/16/2002","642.60","645.86","647.29","639.33","3.50M","-0.46%"
"05/15/2002","645.60","643.24","646.87","643.10","6.04M","0.45%"
"05/14/2002","642.70","628.70","643.27","628.70","9.79M","2.37%"
"05/13/2002","627.80","622.71","628.37","622.09","1.92M","0.84%"
"05/10/2002","622.60","616.36","622.58","616.36","3.03M","1.04%"
"05/09/2002","616.20","616.86","616.92","615.70","1.05M","-0.15%"
"05/08/2002","617.10","618.30","618.56","616.69","2.23M","-0.19%"
"05/07/2002","618.30","618.04","619.30","617.71","4.28M","0.06%"
"05/06/2002","617.90","613.59","617.85","613.59","3.16M","0.72%"
"05/03/2002","613.50","616.06","616.58","613.39","2.52M","-0.42%"
"05/02/2002","616.10","617.20","617.93","615.87","2.80M","-0.18%"
"04/30/2002","617.20","613.99","617.20","613.99","3.03M","0.60%"
"04/29/2002","613.50","610.02","613.58","610.02","3.43M","0.57%"
"04/25/2002","610.00","613.81","613.95","609.77","1.09M","-0.62%"
"04/24/2002","613.80","614.00","614.96","613.39","1.04M","-0.03%"
"04/23/2002","614.00","613.75","614.67","613.22","1.86M","0.08%"
"04/22/2002","613.50","614.46","614.62","613.43","1.88M","-0.16%"
"04/19/2002","614.50","616.53","617.70","614.46","1.69M","-0.31%"
"04/18/2002","616.40","610.55","616.90","610.53","1.05M","0.97%"
"04/17/2002","610.50","608.19","610.46","608.19","1.02M","0.38%"
"04/16/2002","608.20","609.68","610.23","608.19","1.76M","-0.25%"
"04/11/2002","609.70","609.37","609.89","608.95","1.56M","0.02%"
"04/10/2002","609.60","608.60","610.47","608.58","2.06M","0.16%"
"04/09/2002","608.60","607.58","608.84","607.37","7.12M","0.16%"
"04/08/2002","607.60","610.94","610.94","606.96","1.03M","-0.57%"
"04/05/2002","611.10","610.96","611.88","609.80","4.53M","0.05%"
"04/04/2002","610.80","607.07","610.78","605.75","1.61M","0.61%"
"04/03/2002","607.10","608.78","608.82","606.70","3.53M","-0.28%"
"04/02/2002","608.80","611.28","611.59","608.61","909.72K","-0.39%"
"04/01/2002","611.20","617.76","617.97","609.46","1.17M","-1.04%"
"03/27/2002","617.60","625.78","625.92","614.69","4.20M","-1.34%"
"03/26/2002","626.00","637.80","638.15","625.72","2.48M","-1.85%"
"03/25/2002","637.80","647.67","650.92","637.80","42.44M","-1.13%"
"03/22/2002","645.10","629.64","645.21","629.64","6.83M","2.41%"
"03/21/2002","629.90","626.23","629.85","624.84","4.49M","0.70%"
"03/20/2002","625.50","614.37","625.47","614.37","12.10M","1.81%"
"03/19/2002","614.40","612.31","614.83","611.93","2.62M","0.33%"
"03/18/2002","612.40","609.16","612.86","609.02","2.68M","0.56%"
"03/15/2002","609.00","612.91","613.26","608.77","2.17M","-0.68%"
"03/14/2002","613.20","614.71","615.76","612.64","2.52M","-0.29%"
"03/13/2002","615.00","608.23","615.33","608.23","3.86M","1.13%"
"03/11/2002","608.10","607.65","609.47","606.54","3.34M","0.08%"
"03/08/2002","607.60","607.12","608.55","606.93","8.67M","0.28%"
"03/07/2002","605.90","603.68","606.13","603.68","2.29M","0.45%"
"03/06/2002","603.20","601.66","603.87","601.66","2.23M","0.25%"
"03/05/2002","601.70","602.97","603.70","601.69","2.93M","-0.13%"
"03/04/2002","602.50","604.85","605.07","601.59","2.56M","-0.26%"
"03/01/2002","604.10","603.53","604.97","602.67","5.88M","0.05%"
"02/28/2002","603.80","604.30","604.93","601.03","1.47M","-0.03%"
"02/26/2002","604.00","608.92","609.51","604.03","10.94M","-0.74%"
"02/25/2002","608.50","605.96","610.47","605.96","5.72M","1.05%"
"02/22/2002","602.20","585.12","602.17","585.12","8.64M","3.29%"
"02/21/2002","583.00","583.25","584.64","582.83","2.91M","-0.02%"
"02/20/2002","583.10","586.21","587.24","582.84","4.72M","-0.58%"
"02/19/2002","586.50","588.71","589.93","585.27","2.44M","-0.39%"
"02/18/2002","588.80","590.40","591.90","584.39","4.07M","-0.08%"
"02/15/2002","589.30","582.13","589.34","582.13","8.56M","1.24%"
"02/14/2002","582.10","579.07","582.14","579.07","4.33M","0.52%"
"02/13/2002","579.10","577.07","579.10","577.07","2.66M","0.35%"
"02/12/2002","577.10","571.96","577.33","571.90","3.08M","0.94%"
"02/11/2002","571.70","568.53","571.95","566.54","1.34M","0.62%"
"02/08/2002","568.20","566.91","569.25","566.79","1.63M","0.23%"
"02/07/2002","566.90","568.76","569.10","566.63","4.17M","-0.30%"
"02/06/2002","568.60","565.00","568.66","564.58","4.71M","0.62%"
"02/05/2002","565.10","564.73","565.26","563.95","2.03M","0.14%"
"02/01/2002","564.30","562.42","564.88","562.22","2.57M","0.37%"
"01/31/2002","562.20","564.58","565.20","561.45","1.72M","-0.43%"
"01/30/2002","564.60","564.37","565.06","563.63","944.52K","0.12%"
"01/29/2002","563.90","571.05","571.14","563.56","1.81M","-1.26%"
"01/25/2002","571.10","568.05","571.59","568.05","2.02M","0.63%"
"01/24/2002","567.50","558.22","568.01","556.89","6.05M","1.67%"
"01/23/2002","558.20","561.77","562.99","557.48","2.09M","-0.66%"
"01/22/2002","561.90","570.20","570.20","561.42","2.68M","-1.44%"
"01/21/2002","570.10","567.34","570.36","567.21","4.73M","0.60%"
"01/18/2002","566.70","549.81","566.68","549.72","5.02M","3.13%"
"01/17/2002","549.50","563.99","563.99","548.66","2.56M","-2.48%"
"01/16/2002","563.50","566.79","567.03","562.75","4.88M","-0.53%"
"01/15/2002","566.50","577.85","577.85","561.09","5.85M","-1.94%"
"01/11/2002","577.70","585.19","585.61","577.20","10.92M","-1.26%"
"01/10/2002","585.10","591.84","592.16","584.71","4.42M","-1.20%"
"01/09/2002","592.20","596.60","599.15","591.62","2.62M","-0.74%"
"01/08/2002","596.60","603.48","603.55","595.92","3.70M","-1.14%"
"01/07/2002","603.50","612.63","612.92","603.45","2.23M","-1.00%"
"01/04/2002","609.60","611.74","612.94","608.91","2.45M","-0.38%"
"01/03/2002","611.90","610.93","613.46","609.32","2.85M","0.20%"
"01/02/2002","610.70","621.36","623.26","610.41","2.46M","-1.66%"
"12/31/2001","621.00","619.15","624.96","617.50","5.73M","0.47%"
"12/28/2001","618.10","607.81","618.55","607.41","9.08M","1.83%"
"12/27/2001","607.00","594.68","609.13","594.60","10.97M","2.27%"
"12/21/2001","593.50","591.47","594.86","591.03","7.43M","0.42%"
"12/20/2001","591.00","586.76","602.24","585.84","3.89M","1.86%"
"12/19/2001","580.20","603.78","603.89","580.27","4.54M","-3.43%"
"12/18/2001","600.80","620.27","621.56","600.64","5.77M","-3.11%"
"12/17/2001","620.10","623.33","627.37","619.89","4.26M","-0.24%"
"12/14/2001","621.60","607.10","629.15","606.04","7.31M","2.35%"
"12/13/2001","607.30","636.76","636.76","606.89","11.61M","-4.60%"
"12/12/2001","636.60","664.81","667.56","636.12","16.17M","-3.78%"
"12/11/2001","661.60","681.37","684.12","647.55","24.05M","-2.45%"
"12/10/2001","678.20","664.84","694.37","664.84","30.58M","5.44%"
"12/07/2001","643.20","564.43","650.51","564.43","30.71M","20.07%"
"12/05/2001","535.70","526.99","536.67","526.99","5.14M","1.73%"
"12/04/2001","526.60","536.00","536.18","525.44","4.36M","-1.75%"
"12/03/2001","536.00","538.71","540.96","534.89","8.21M","-0.28%"
"11/29/2001","537.50","537.46","540.18","536.84","32.62M","0.06%"
"11/28/2001","537.20","525.85","537.19","525.84","10.15M","2.01%"
"11/27/2001","526.60","529.75","530.08","524.35","2.91M","-0.70%"
"11/26/2001","530.30","534.19","534.19","529.93","3.34M","-0.58%"
"11/23/2001","533.40","535.96","539.68","533.09","6.30M","-0.43%"
"11/22/2001","535.70","532.76","537.22","532.73","6.94M","0.68%"
"11/21/2001","532.10","529.29","532.14","527.86","6.40M","0.59%"
"11/20/2001","529.00","531.74","534.68","523.33","10.59M","-0.43%"
"11/19/2001","531.30","521.50","531.26","521.50","7.51M","2.15%"
"11/16/2001","520.10","503.74","520.44","503.74","12.69M","3.32%"
"11/15/2001","503.40","497.73","504.03","497.73","7.99M","1.17%"
"11/14/2001","497.60","490.38","497.58","490.38","3.03M","1.53%"
"11/13/2001","490.10","493.52","493.58","489.64","847.38K","-0.69%"
"11/12/2001","493.50","493.72","498.07","493.37","2.52M","0.10%"
"11/09/2001","493.00","487.66","493.00","487.64","1.33M","0.96%"
"11/08/2001","488.30","485.04","489.17","484.21","1.44M","0.60%"
"11/07/2001","485.40","485.29","486.65","484.77","1.08M","-0.04%"
"11/06/2001","485.60","490.66","490.66","484.96","999.48K","-1.04%"
"11/05/2001","490.70","491.01","494.09","491.01","1.01M","0.08%"
"11/02/2001","490.30","497.43","497.43","485.89","5.29M","-1.39%"
"11/01/2001","497.20","504.99","505.06","495.99","2.51M","-1.66%"
"10/30/2001","505.60","504.83","505.91","502.99","1.55M","0.16%"
"10/29/2001","504.80","501.53","505.37","501.20","2.40M","0.66%"
"10/26/2001","501.50","499.34","501.47","493.45","7.61M","0.48%"
"10/25/2001","499.10","504.49","504.49","497.97","2.33M","-0.56%"
"10/24/2001","501.90","501.89","509.31","501.89","5.44M","0.54%"
"10/23/2001","499.20","489.55","500.61","489.54","10.43M","2.21%"
"10/22/2001","488.40","480.13","488.46","479.67","5.32M","3.12%"
"10/19/2001","473.60","469.20","474.58","469.20","3.43M","0.98%"
"10/18/2001","469.00","465.18","469.20","464.99","3.60M","0.88%"
"10/17/2001","464.90","459.20","464.96","458.63","5.36M","1.29%"
"10/16/2001","459.00","469.53","469.53","457.05","6.40M","-2.24%"
"10/15/2001","469.50","479.95","486.45","469.19","10.19M","-1.63%"
"10/12/2001","477.30","462.26","481.20","462.26","14.51M","3.96%"
"10/11/2001","459.10","436.48","459.07","436.48","8.87M","6.57%"
"10/10/2001","430.80","411.75","431.27","411.54","5.13M","4.82%"
"10/09/2001","411.00","401.60","411.05","400.90","2.12M","2.37%"
"10/08/2001","401.50","402.23","402.37","400.80","1.30M","-0.10%"
"10/05/2001","401.90","401.37","401.92","400.63","1.25M","0.17%"
"10/04/2001","401.20","402.62","403.28","401.18","1.45M","-0.37%"
"10/03/2001","402.70","403.47","403.77","402.65","410.58K","-0.12%"
"10/01/2001","403.20","403.87","403.87","403.03","2.39M","-0.10%"
"09/28/2001","403.60","403.03","403.72","402.61","10.28M","0.20%"
"09/27/2001","402.80","403.68","403.69","402.16","1.10M","-0.22%"
"09/26/2001","403.70","401.04","403.68","400.98","354.40K","0.72%"
"09/25/2001","400.80","398.81","401.49","398.53","692.79K","0.50%"
"09/24/2001","398.80","398.36","399.04","397.90","2.73M","0.38%"
"09/21/2001","397.30","398.80","398.91","397.06","257.90K","-0.28%"
"09/20/2001","398.40","399.31","399.51","397.26","682.26K","-0.23%"
"09/19/2001","399.30","402.56","402.56","397.94","1.33M","-0.84%"
"09/18/2001","402.70","407.89","407.89","402.70","1.33M","-1.44%"
"09/17/2001","408.60","409.88","410.52","408.26","2.44M","-0.32%"
"09/14/2001","409.90","408.80","409.88","408.62","1.05M","0.27%"
"09/13/2001","408.80","410.49","410.53","408.73","246.65K","-0.49%"
"09/12/2001","410.80","409.02","411.86","408.48","694.54K","0.10%"
"09/11/2001","410.40","407.89","410.87","407.25","706.75K","0.64%"
"09/10/2001","407.80","408.13","408.16","407.26","3.13M","-0.07%"
"09/07/2001","408.10","403.17","408.21","402.92","1.22M","1.24%"
"09/06/2001","403.10","401.65","403.19","401.65","938.26K","0.45%"
"09/05/2001","401.30","397.33","401.29","397.01","665.36K","1.01%"
"09/04/2001","397.30","398.46","398.46","397.33","817.68K","-0.30%"
"09/03/2001","398.50","406.11","406.11","397.97","3.76M","-2.16%"
"08/31/2001","407.30","402.18","407.34","401.18","45.46M","1.22%"
"08/30/2001","402.40","400.12","402.41","399.90","589.91K","0.83%"
"08/29/2001","399.10","391.33","399.18","391.33","9.10M","1.94%"
"08/28/2001","391.50","390.78","391.93","389.89","2.48M","0.36%"
"08/27/2001","390.10","388.64","390.39","388.64","4.56M","0.39%"
"08/24/2001","388.60","386.71","388.71","386.71","11.24M","0.49%"
"08/23/2001","386.70","384.68","386.71","384.27","645.57K","0.52%"
"08/22/2001","384.70","388.27","388.27","384.60","5.29M","-0.93%"
"08/21/2001","388.30","385.61","389.87","385.46","9.98M","0.75%"
"08/20/2001","385.40","383.44","385.45","382.61","2.17M","0.52%"
"08/17/2001","383.40","385.08","385.54","382.41","1.52M","-0.42%"
"08/16/2001","385.00","390.86","391.08","385.03","2.64M","-1.51%"
"08/15/2001","390.90","396.68","396.68","390.51","3.43M","-1.41%"
"08/14/2001","396.50","403.78","403.78","396.48","1.10M","-1.86%"
"08/13/2001","404.00","409.15","409.24","403.97","6.56M","-1.27%"
"08/10/2001","409.20","410.94","411.02","407.53","6.64M","-0.37%"
"08/09/2001","410.70","413.08","413.08","410.70","265.26K","-0.58%"
"08/08/2001","413.10","411.23","413.09","411.23","383.18K","0.46%"
"08/07/2001","411.20","415.80","416.35","411.31","379.40K","-1.25%"
"08/06/2001","416.40","418.31","418.31","415.90","1.18M","-0.45%"
"08/02/2001","418.30","418.26","419.03","418.03","824.39K","0.02%"
"08/01/2001","418.20","418.80","419.22","418.22","709.97K","-0.14%"
"07/31/2001","418.80","419.41","419.45","418.79","930.13K","-0.14%"
"07/30/2001","419.40","418.56","419.85","418.43","661.52K","0.24%"
"07/27/2001","418.40","417.84","418.70","417.84","799.09K","0.17%"
"07/26/2001","417.70","417.79","418.28","417.52","1.34M","-0.05%"
"07/25/2001","417.90","417.92","418.23","417.50","258.05K","0.00%"
"07/24/2001","417.90","421.16","421.16","417.55","755.39K","-0.92%"
"07/23/2001","421.80","422.99","423.18","421.54","199.27K","-0.31%"
"07/20/2001","423.10","424.19","424.78","422.39","883.46K","-0.10%"
"07/19/2001","423.51","421.73","423.81","421.73","3.74M","0.41%"
"07/18/2001","421.80","421.45","421.63","420.86","3.15M","0.09%"
"07/17/2001","421.40","423.98","423.98","421.38","637.70K","-0.64%"
"07/16/2001","424.10","422.74","424.05","421.99","324.84K","0.28%"
"07/13/2001","422.90","421.89","423.12","421.45","519.24K","0.21%"
"07/12/2001","422.00","421.61","422.00","421.04","515.47K","0.09%"
"07/11/2001","421.60","429.51","429.56","421.64","1.11M","-2.02%"
"07/10/2001","430.30","428.97","430.73","428.81","390.31K","0.30%"
"07/09/2001","429.00","427.77","428.96","425.91","498.11K","0.30%"
"07/06/2001","427.70","429.53","430.16","427.57","1.06M","-0.44%"
"07/04/2001","429.60","427.15","430.08","427.12","1.01M","0.63%"
"07/03/2001","426.90","426.59","426.98","425.67","1.51M","0.02%"
"07/02/2001","426.80","427.92","428.37","426.67","390.26K","-0.28%"
"06/29/2001","428.00","424.62","428.02","424.62","1.21M","0.80%"
"06/28/2001","424.60","426.41","426.54","424.22","5.25M","-0.42%"
"06/27/2001","426.40","426.12","426.98","425.52","663.09K","0.02%"
"06/26/2001","426.30","428.51","428.98","426.36","10.74M","-0.44%"
"06/25/2001","428.20","430.66","431.92","427.81","1.05M","-0.63%"
"06/22/2001","430.90","429.52","432.15","429.52","1.71M","0.47%"
"06/21/2001","428.90","421.19","429.21","421.19","2.24M","2.24%"
"06/20/2001","419.50","416.89","419.47","416.70","804.40K","0.67%"
"06/19/2001","416.70","416.15","416.83","415.60","1.03M","0.14%"
"06/18/2001","416.10","415.91","416.75","415.70","586.68K","-0.02%"
"06/15/2001","416.20","418.49","418.55","414.55","1.56M","-0.55%"
"06/14/2001","418.50","418.53","419.07","417.97","7.29M","0.00%"
"06/13/2001","418.50","418.63","418.63","417.92","565.12K","-0.02%"
"06/12/2001","418.60","420.37","420.54","418.08","410.38K","-0.36%"
"06/11/2001","420.10","420.56","420.58","418.60","587.42K","-0.12%"
"06/08/2001","420.60","419.37","420.62","419.01","1.54M","0.29%"
"06/07/2001","419.40","418.95","419.75","418.81","830.26K","-0.07%"
"06/06/2001","419.70","421.12","421.22","419.41","410.13K","-0.33%"
"06/04/2001","421.10","421.80","421.80","420.99","599.19K","-0.14%"
"06/01/2001","421.70","422.19","422.22","419.96","5.18M","0.21%"
"05/31/2001","420.80","422.91","423.64","420.31","3.10M","-0.52%"
"05/30/2001","423.00","421.43","423.07","421.43","518.84K","0.38%"
"05/29/2001","421.40","420.46","421.85","420.46","699.76K","0.21%"
"05/28/2001","420.50","419.39","421.31","419.35","3.20M","0.29%"
"05/25/2001","419.30","419.94","420.04","419.34","775.17K","-0.17%"
"05/24/2001","420.00","418.88","420.50","418.85","1.23M","0.29%"
"05/23/2001","418.80","418.73","419.08","418.53","448.88K","0.05%"
"05/22/2001","418.60","415.91","418.64","415.91","569.25K","0.65%"
"05/21/2001","415.90","415.93","416.67","415.77","460.09K","0.00%"
"05/18/2001","415.90","417.94","418.59","415.79","439.62K","-0.43%"
"05/17/2001","417.70","416.38","418.19","416.27","657.32K","0.36%"
"05/16/2001","416.20","416.25","417.03","416.10","356.66K","-0.02%"
"05/15/2001","416.30","416.25","417.74","416.25","2.27M","0.00%"
"05/14/2001","416.30","417.69","417.69","416.17","2.35M","-0.34%"
"05/11/2001","417.70","417.17","417.87","416.88","1.05M","0.12%"
"05/10/2001","417.20","417.66","417.83","416.74","849.07K","-0.10%"
"05/09/2001","417.60","417.47","417.93","417.31","2.27M","0.02%"
"05/04/2001","417.50","415.92","417.48","415.88","362.82K","0.41%"
"05/03/2001","415.80","416.76","417.10","415.84","176.10K","-0.24%"
"05/02/2001","416.80","416.42","417.07","416.42","348.39K","0.10%"
"04/30/2001","416.40","416.75","417.38","416.67","274.44K","-0.10%"
"04/27/2001","416.80","417.19","417.19","416.13","346.13K","-0.10%"
"04/26/2001","417.20","417.09","417.65","417.01","275.12K","0.02%"
"04/25/2001","417.10","417.65","417.93","416.31","399.38K","0.00%"
"04/24/2001","417.10","416.23","417.35","415.90","311.45K","0.05%"
"04/23/2001","416.90","416.48","416.88","415.75","1.09M","0.10%"
"04/20/2001","416.50","419.49","419.49","416.05","933.43K","-0.61%"
"04/19/2001","419.04","424.23","424.32","419.52","1.42M","-1.17%"
"04/18/2001","424.00","422.97","425.20","422.97","9.96M","0.26%"
"04/17/2001","422.90","424.02","424.17","422.10","179.42K","-0.26%"
"04/16/2001","424.00","421.01","423.63","421.01","6.85M","0.69%"
"04/11/2001","421.10","420.64","421.20","420.56","528.28K","0.12%"
"04/10/2001","420.60","420.04","421.33","420.04","253.56K","0.12%"
"04/09/2001","420.10","420.64","420.70","419.60","241.54K","-0.21%"
"04/06/2001","421.00","419.84","421.43","419.74","473.12K","0.29%"
"04/05/2001","419.80","419.34","419.84","418.88","597.55K","0.14%"
"04/04/2001","419.20","420.68","420.68","418.20","412.96K","-0.36%"
"04/03/2001","420.70","423.07","423.07","420.66","437.23K","-0.57%"
"04/02/2001","423.10","423.72","424.80","422.40","149.52K","-0.12%"
"03/30/2001","423.60","421.60","423.59","421.44","1.10M","0.50%"
"03/29/2001","421.50","421.26","421.96","420.84","262.86K","0.07%"
"03/28/2001","421.20","422.91","422.99","420.97","337.49K","-0.40%"
"03/27/2001","422.90","425.65","425.65","422.93","842.53K","-0.68%"
"03/26/2001","425.80","427.86","427.91","425.97","473.75K","-0.61%"
"03/23/2001","428.40","428.88","428.88","427.48","503.21K","-0.12%"
"03/22/2001","428.90","430.36","431.00","428.78","692.20K","-0.35%"
"03/21/2001","430.40","432.60","432.82","430.36","1.32M","-0.51%"
"03/20/2001","432.60","432.76","432.95","432.37","474.51K","-0.05%"
"03/19/2001","432.80","433.94","434.16","432.12","697.86K","-0.25%"
"03/16/2001","433.90","435.78","436.00","433.35","476.75K","-0.30%"
"03/15/2001","435.20","435.58","435.96","435.17","689.61K","-0.05%"
"03/14/2001","435.40","436.58","436.58","435.07","355.51K","-0.27%"
"03/13/2001","436.60","437.36","437.60","435.72","329.93K","-0.21%"
"03/12/2001","437.50","440.61","440.62","437.46","594.05K","-0.70%"
"03/08/2001","440.60","438.71","440.79","438.20","1.60M","0.46%"
"03/07/2001","438.60","439.23","439.23","437.82","776.12K","-0.25%"
"03/06/2001","439.70","439.94","440.87","439.41","424.44K","0.07%"
"03/05/2001","439.40","441.80","441.82","439.42","8.25M","-0.54%"
"03/02/2001","441.80","441.05","441.76","440.73","550.34K","0.14%"
"03/01/2001","441.20","442.27","442.67","440.58","416.37K","-0.27%"
"02/28/2001","442.40","440.95","442.30","440.69","439.81K","0.36%"
"02/27/2001","440.80","442.18","442.18","440.56","454.12K","-0.29%"
"02/26/2001","442.10","441.94","443.32","441.71","339.92K","-0.07%"
"02/23/2001","442.40","442.15","442.91","442.15","1.20M","0.05%"
"02/22/2001","442.20","441.35","442.21","440.94","322.91K","0.20%"
"02/21/2001","441.30","439.85","441.57","439.66","282.48K","0.34%"
"02/20/2001","439.80","439.77","440.59","439.77","542.82K","0.11%"
"02/19/2001","439.30","440.02","440.07","439.19","1.24M","-0.18%"
"02/16/2001","440.10","440.89","441.31","439.49","1.83M","-0.18%"
"02/15/2001","440.90","442.78","443.19","440.95","1.46M","-0.41%"
"02/14/2001","442.70","444.37","444.45","442.62","617.05K","-0.36%"
"02/13/2001","444.30","441.98","444.30","441.98","1.04M","0.52%"
"02/12/2001","442.00","443.25","443.25","441.98","458.10K","-0.32%"
"02/09/2001","443.40","439.93","443.40","439.32","2.78M","0.77%"
"02/08/2001","440.00","440.73","441.66","439.22","514.36K","-0.11%"
"02/06/2001","440.50","441.27","441.27","439.65","246.62K","-0.23%"
"02/02/2001","441.50","440.84","441.56","440.48","377.08K","0.25%"
"02/01/2001","440.40","439.59","440.35","439.44","1.25M","0.20%"
"01/31/2001","439.50","439.23","440.10","438.83","318.31K","0.00%"
"01/30/2001","439.50","438.32","439.58","438.22","408.18K","0.27%"
"01/29/2001","438.30","439.58","439.58","438.21","304.77K","-0.30%"
"01/26/2001","439.60","442.03","442.10","439.64","360.66K","-0.50%"
"01/25/2001","441.80","446.68","446.72","441.74","557.94K","-1.10%"
"01/24/2001","446.70","446.67","447.13","446.41","316.83K","0.04%"
"01/23/2001","446.50","446.41","447.93","446.21","450.06K","0.02%"
"01/22/2001","446.40","451.53","451.70","446.38","5.14M","-1.13%"
"01/19/2001","451.50","451.27","451.69","449.52","1.94M","0.04%"
"01/18/2001","451.30","449.80","451.57","448.90","1.04M","0.29%"
"01/17/2001","450.00","450.09","450.35","449.53","1.76M","0.00%"
"01/16/2001","450.00","453.70","453.79","449.82","1.51M","-0.84%"
"01/12/2001","453.80","449.75","453.76","449.75","7.95M","0.91%"
"01/11/2001","449.70","449.24","449.74","449.16","456.70K","0.18%"
"01/10/2001","448.90","448.91","450.11","448.84","655.02K","0.00%"
"01/08/2001","448.90","449.63","449.87","448.62","796.52K","-0.16%"
"01/05/2001","449.60","449.13","449.97","449.10","1.39M","0.11%"
"01/04/2001","449.10","446.84","449.11","446.39","2.12M","0.51%"
"01/03/2001","446.80","447.71","447.75","446.78","194.31K","-0.20%"
"01/02/2001","447.70","447.64","448.41","447.63","165.56K","0.02%"
"12/29/2000","447.60","446.15","447.86","446.15","642.79K","0.47%"
"12/28/2000","445.50","447.63","447.68","445.52","688.02K","-0.47%"
"12/27/2000","447.60","449.52","449.67","447.47","167.50K","-0.38%"
"12/22/2000","449.30","444.19","449.27","444.19","1.03M","1.15%"
"12/21/2000","444.20","446.11","446.15","443.93","1.76M","-0.45%"
"12/20/2000","446.20","444.49","446.61","444.47","690.66K","0.41%"
"12/19/2000","444.40","447.84","448.18","444.44","1.19M","-0.76%"
"12/18/2000","447.80","454.34","454.45","447.84","604.32K","-1.30%"
"12/15/2000","453.70","448.48","456.24","448.48","1.96M","1.16%"
"12/14/2000","448.50","445.75","448.47","445.59","555.48K","0.67%"
"12/13/2000","445.50","442.37","446.81","442.35","542.71K","0.84%"
"12/12/2000","441.80","437.95","442.51","437.95","3.27M","0.87%"
"12/11/2000","438.00","438.61","439.32","437.95","1.08M","-0.09%"
"12/08/2000","438.40","438.08","439.37","437.95","1.34M","0.09%"
"12/07/2000","438.00","437.70","438.79","437.50","1.28M","0.16%"
"12/06/2000","437.30","439.57","440.50","437.13","1.07M","-0.46%"
"12/05/2000","439.30","434.94","439.76","434.94","737.64K","1.06%"
"12/04/2000","434.70","437.60","438.00","434.71","1.94M","-0.66%"
"12/01/2000","437.60","434.35","437.71","434.18","909.91K","0.74%"
"11/30/2000","434.40","436.38","436.38","433.84","879.88K","-0.48%"
"11/29/2000","436.50","443.71","443.71","436.04","1.20M","-1.64%"
"11/28/2000","443.80","444.53","446.92","443.80","1.36M","-0.16%"
"11/27/2000","444.50","459.73","459.79","443.32","1.30M","-3.33%"
"11/24/2000","459.80","464.49","464.49","459.71","702.77K","-1.01%"
"11/23/2000","464.50","470.38","470.38","464.42","1.06M","-1.30%"
"11/22/2000","470.60","474.45","474.45","469.44","1.91M","-0.99%"
"11/21/2000","475.30","475.12","476.80","474.62","1.57M","0.02%"
"11/20/2000","475.20","477.82","478.32","475.16","958.87K","-0.52%"
"11/17/2000","477.70","484.94","484.94","477.66","1.47M","-1.48%"
"11/16/2000","484.90","487.40","487.40","484.61","1.02M","-0.53%"
"11/15/2000","487.50","488.34","488.37","487.20","1.77M","-0.18%"
"11/14/2000","488.40","491.02","491.28","488.11","1.63M","-0.55%"
"11/13/2000","491.10","492.14","492.67","491.07","811.18K","-0.14%"
"11/10/2000","491.80","494.00","494.12","491.75","879.77K","-0.43%"
"11/09/2000","493.90","492.83","494.06","492.81","1.20M","0.26%"
"11/08/2000","492.60","493.49","493.81","492.38","571.79K","-0.14%"
"11/07/2000","493.30","493.83","494.30","493.17","332.43K","-0.10%"
"11/06/2000","493.80","493.10","494.80","493.10","1.42M","0.14%"
"11/03/2000","493.10","492.87","493.66","492.49","615.32K","0.04%"
"11/02/2000","492.90","496.18","496.55","492.54","1.96M","-0.73%"
